Lãi suất khoản vay (%),Tỷ lệ khoản vay trên thu nhập,Tỷ lệ tổng nợ trên thu nhập,Thu nhập hàng năm (VND),Tình trạng sở hữu nhà,Từng vỡ nợ trong hồ sơ tín dụng (Có/Không),Số tiền vay đề nghị (VND),Mục đích khoản vay,"Trạng thái trả nợ (0 = không vỡ nợ, 1 = vỡ nợ)"
10.99,0.2173076923076923,0.2745412034103043,1355770520.0,3,1,294619363.0,4,0
15.27,0.0483870967741935,0.1120518566732609,1939794744.0,2,1,93861036.0,3,0
9.99,0.217391304347826,0.4570727973425849,1199335460.0,3,1,260725100.0,2,0
7.9,0.28,0.4229293018937279,3259063750.0,3,1,912537850.0,4,0
12.18,0.0735294117647058,0.2815141097234151,1772930680.0,3,1,130362550.0,4,0
11.83,0.0643776824034334,0.2946981563307908,6074894830.0,3,1,391087650.0,5,0
15.62,0.1354751306367331,0.2486881049909406,1616599910.04,2,0,219009084.0,2,0
12.69,0.0941176470588235,0.3027074681591948,1329698010.0,2,1,125148048.0,0,0
10.99,0.0184615384615384,0.070044614297661,1694713150.0,3,1,31287012.0,1,0
17.15,0.2027027027027027,0.4482090904079396,1929365740.0,2,1,391087650.0,4,0
12.73,0.2133333333333333,0.3227649480783687,1173262950.0,2,1,250296096.0,2,0
5.99,0.1173345884884346,0.288042469677737,1938751843.6,1,1,227482649.75,5,0
13.23,0.2,0.4009438941913043,391087650.0,2,1,78217530.0,2,1
10.37,0.3395816354251562,0.5953892048573519,1151674911.72,2,1,391087650.0,0,1
8.94,0.0692307692307692,0.2850836562914521,6778852600.0,3,1,469305180.0,4,0
7.9,0.0545454545454545,0.3114441342738356,2867976100.0,2,1,156435060.0,4,0
14.74,0.1282338986311031,0.3577259033037909,813279804.43,1,0,104290040.0,3,0
12.18,0.3645833333333333,0.5487509565944338,1251480480.0,3,1,456268925.0,3,0
9.32,0.1272727272727272,0.2263107908507248,286797610.0,1,1,36501514.0,0,0
13.16,0.1505376344086021,0.3556175743643708,2424743430.0,2,1,365015140.0,4,0
11.49,0.12,0.2899660272655041,391087650.0,2,1,46930518.0,5,0
10.99,0.0671296296296296,0.3527622215006523,563166216.0,2,1,37805139.5,5,0
10.75,0.0666666666666666,0.1850380017608207,782175300.0,2,1,52145020.0,3,0
13.06,0.1578947368421052,0.2860088369882982,495377689.9999999,2,1,78217530.0,4,1
6.92,0.125,0.3940487650861553,1042900400.0,1,1,130362550.0,0,0
10.99,0.0649350649350649,0.2424938628125441,1003791635.0,3,1,65181274.99999999,0,0
14.65,0.0939130434782608,0.1853425983298269,2998338650.0,2,1,281583108.0,0,0
10.38,0.1333333333333333,0.2627194038296974,938610360.0,3,1,125148048.0,4,0
14.17,0.1333333333333333,0.249229188467969,1877220720.0,3,1,250296096.0,2,0
18.36,0.3157051282051282,0.4803525509571391,2033655780.0,2,1,642035558.75,1,1
13.35,0.0888888888888888,0.3815888512653519,2346525900.0,2,0,208580080.0,3,0
9.25,0.1187618761876187,0.2709201439142847,1042796109.96,2,1,123844422.5,3,0
16.45,0.3658536585365853,0.4225632958062055,855178328.0,2,1,312870120.0,5,1
9.62,0.2604166666666667,0.4544526205805599,775917897.5999999,2,1,202061952.5,5,0
10.75,0.1071428571428571,0.2971223853185142,2628109008.0,3,1,281583108.0,5,0
12.99,0.1388888888888889,0.3542536106543524,938610360.0,2,1,130362550.0,3,0
11.11,0.0511111111111111,0.2511163187671204,2346525900.0,3,1,119933546.0,0,0
7.75,0.1633333333333333,0.3032684141684521,1564350600.0,3,1,255510598.0,0,0
10.25,0.1538461538461538,0.3408825823119674,677885260.0,2,1,104290040.0,5,0
10.99,0.16,0.4109786784740948,782175300.0,2,1,125148048.0,0,1
10.08,0.0923076923076923,0.285991430899815,3389426300.0,3,1,312870120.0,0,0
9.99,0.0630136986301369,0.2596424281579029,1903293230.0,2,1,119933546.0,5,0
11.12,0.2558853633572159,0.4901731732726369,2547284227.0,3,1,651812750.0,4,0
7.88,0.0666666666666666,0.2867350487682902,1955438250.0,2,1,130362550.0,4,0
10.62,0.1739130434782608,0.2650075199170525,3598006380.0,3,1,625740240.0,5,0
6.03,0.0921537651395471,0.1691027239289583,990233929.8,3,1,91253785.0,0,0
15.65,0.1505154639175257,0.2621926681576875,2529033470.0,1,1,380658646.0,5,0
10.62,0.2949234488315874,0.4750676678951683,1617799245.5,3,1,477126933.0,5,1
16.77,0.2,0.3923774011227294,912537850.0,2,1,182507570.0,3,1
8.9,0.1555555555555555,0.3603041372661702,1173262950.0,2,1,182507570.0,3,0
8.59,0.0923076923076923,0.2201226665354443,3389426300.0,3,1,312870120.0,2,0
12.87,0.2133333333333333,0.3285640134321194,782175300.0,2,1,166864064.0,2,0
7.9,0.1285714285714285,0.4041011579597222,3650151400.0,3,1,469305180.0,0,0
15.58,0.2717391304347826,0.3574148324249413,1439202552.0,2,0,391087650.0,5,1
11.71,0.2117647058823529,0.3484767625398872,2216163350.0,2,1,469305180.0,2,0
15.96,0.125,0.22042911698453,1877220720.0,3,0,234652590.0,2,1
6.62,0.3333333333333333,0.6278828844155399,469305180.0,2,1,156435060.0,4,1
10.08,0.1234567901234567,0.3807537890677518,844749324.0,2,1,104290040.0,5,0
16.77,0.3,0.4734019593466209,1303625500.0,2,1,391087650.0,4,0
11.86,0.0393184796854521,0.3254570342629024,1989332513.0,3,1,78217530.0,1,0
7.88,0.2558139534883721,0.3722667341882113,1121117930.0,3,1,286797610.0,3,0
7.9,0.3684210526315789,0.4593374843069713,2476888450.0,3,1,912537850.0,4,0
16.82,0.0808625336927223,0.2391016963310235,967290121.0,3,1,78217530.0,0,0
10.99,0.1845869866174434,0.4793010023449561,677989550.04,2,1,125148048.0,4,0
9.99,0.2222222222222222,0.3512112548260339,281583108.0,1,1,62574023.99999999,2,1
5.42,0.25,0.4897873199023251,625740240.0,2,1,156435060.0,0,0
6.91,0.3328173374613003,0.4178265702758355,1684284146.0,2,1,560558965.0,5,1
10.99,0.3048192771084337,0.4408526140655088,2164018330.0,2,1,659634503.0,2,1
5.42,0.303030303030303,0.5725779539839402,860392830.0,2,1,260725100.0,5,0
12.61,0.0666666666666666,0.2854330202808338,782175300.0,3,1,52145020.0,0,0
7.37,0.0204081632653061,0.3022401799015842,2555105980.0,1,1,52145020.0,1,0
11.89,0.1111111111111111,0.3949662985107269,1173262950.0,2,1,130362550.0,3,0
14.96,0.1851851851851851,0.2440088874578359,1407915540.0,2,1,260725100.0,0,1
17.58,0.1176470588235294,0.2008521670741381,886465340.0,3,1,104290040.0,5,1
10.99,0.0222222222222222,0.1441203925985743,1173262950.0,3,1,26072510.0,4,0
9.63,0.0760836485370201,0.3299315619383078,2398775210.04,3,1,182507570.0,4,0
7.88,0.2163055711873945,0.4873809232582152,1482587208.64,3,1,320691873.0,0,0
14.96,0.3515625,0.4494895133996206,1334912512.0,2,0,469305180.0,2,1
7.9,0.1091540929072115,0.3002849420659618,2633427800.04,3,1,287449422.75,5,0
13.99,0.15,0.3702846088180214,2607251000.0,3,1,391087650.0,0,0
11.99,0.1346153846153846,0.4066687537093706,1355770520.0,2,1,182507570.0,1,0
13.49,0.1875,0.4566010756452026,813462312.0,3,0,152524183.5,4,0
13.92,0.2142857142857142,0.2746786607849232,912537850.0,3,1,195543825.0,2,0
10.99,0.0528455284552845,0.3385480097759818,3206918730.0,2,1,169471315.0,2,0
16.82,0.1249750049990002,0.2459069990742944,521554490.04,3,0,65181274.99999999,2,0
7.88,0.2702702702702703,0.4446250384792953,964682870.0,2,1,260725100.0,4,0
10.36,0.0967741935483871,0.2156543755942169,3232991240.0,3,1,312870120.0,2,0
8.63,0.3,0.3528634941628425,1303625500.0,1,1,391087650.0,5,0
12.53,0.2212389380530973,0.4149692496980809,2946193630.0,3,1,651812750.0,2,0
8.9,0.1764705882352941,0.4036782714346446,886465340.0,2,1,156435060.0,5,0
12.42,0.375,0.5512947304123734,2085800800.0,2,1,782175300.0,5,1
7.37,0.075007500750075,0.2818037533651927,1042796109.96,1,1,78217530.0,0,0
10.99,0.0505882352941176,0.1288278756670315,2216163350.0,1,1,112111793.0,2,0
7.14,0.2222222222222222,0.3166181093566588,703957770.0,1,1,156435060.0,1,0
12.84,0.1395478649176667,0.2428168559874964,1121013639.96,2,0,156435060.0,2,0
9.32,0.0581818181818181,0.1665835562445465,2867976100.0,2,1,166864064.0,5,0
15.65,0.1560975609756097,0.2715657901955845,1068972910.0,2,0,166864064.0,5,1
13.98,0.0666666666666666,0.2540098497122282,1564350600.0,1,0,104290040.0,4,0
8.0,0.1833333333333333,0.3766103278716993,782175300.0,2,1,143398805.0,2,0
7.49,0.1428571428571428,0.3658415791285032,1277552990.0,2,1,182507570.0,2,1
9.99,0.1893939393939394,0.3011921937059656,3441571320.0,3,1,651812750.0,3,0
14.27,0.0923076923076923,0.1853435559922445,677885260.0,3,1,62574023.99999999,1,0
5.42,0.2619047619047619,0.3172693193112636,1095045420.0,3,1,286797610.0,0,0
12.42,0.28,0.4251623413325075,1955438250.0,1,1,547522710.0,0,0
15.23,0.0923076923076923,0.2121077339736029,3389426300.0,2,0,312870120.0,2,0
12.69,0.1384615384615384,0.3003714138173586,1355770520.0,2,1,187722072.0,2,0
8.9,0.0545454545454545,0.1135384730994991,2867976100.0,2,1,156435060.0,5,0
8.63,0.2142612272883099,0.5108438753488898,912642140.04,2,1,195543825.0,5,0
17.19,0.4615384615384615,0.5281010206424325,1016827890.0,2,1,469305180.0,5,1
15.68,0.2708333333333333,0.4416428181507163,312870120.0,3,0,84735657.5,3,1
10.99,0.053763440860215,0.1106618452196082,969897372.0,2,1,52145020.0,4,1
14.96,0.2100840336134453,0.4754025511527052,1861577214.0,3,0,391087650.0,5,1
10.99,0.3009259259259259,0.4287182195823418,563166216.0,2,0,169471315.0,3,0
14.61,0.0602409638554216,0.352759599688596,2164018330.0,3,1,130362550.0,3,1
12.99,0.1628571428571428,0.2534568783472953,912537850.0,2,1,148613307.0,2,0
6.92,0.4166666666666667,0.5859868958243126,312870120.0,2,1,130362550.0,4,1
7.37,0.0204081632653061,0.1965304360038027,2555105980.0,1,1,52145020.0,0,0
10.62,0.2374881255937203,0.4309546746577049,2085905090.04,3,1,495377689.9999999,4,0
11.58,0.0769183434865546,0.1289564000324125,1694817440.04,3,1,130362550.0,1,0
11.83,0.0439367311072056,0.2038721585883456,2967051638.0,2,1,130362550.0,5,0
12.87,0.2941176470588235,0.463529491565928,886465340.0,3,0,260725100.0,5,0
9.7,0.0800760722686552,0.1362951569304478,1041909644.62,3,1,83432032.0,3,0
6.62,0.1385732498198547,0.3443090806668362,940748305.82,3,1,130362550.0,2,1
13.72,0.4388888888888889,0.6763739249861199,938610360.0,3,0,411945658.0,3,0
10.99,0.4375,0.5147054179117195,2085800800.0,2,1,912537850.0,5,1
7.29,0.136986301369863,0.3002977909106527,1903293230.0,2,1,260725100.0,0,0
6.03,0.1666666666666666,0.2773461087799881,1877220720.0,3,1,312870120.0,0,0
6.39,0.0514705882352941,0.2693365536046201,1772930680.0,3,1,91253785.0,5,0
6.91,0.1,0.3056888813549682,651812750.0,2,1,65181274.99999999,0,0
17.74,0.2891156462585034,0.3797987911467018,1533063588.0,3,1,443232670.0,1,1
11.11,0.096,0.2097200242388845,3259063750.0,3,1,312870120.0,0,0
15.28,0.15625,0.400263412624341,1668640640.0,2,0,260725100.0,2,1
10.74,0.0638297872340425,0.2995351255028787,1225407970.0,2,1,78217530.0,0,0
6.92,0.1226993865030674,0.3538283151674617,1699927652.0,3,1,208580080.0,4,0
9.88,0.2,0.4014763754578888,1303625500.0,3,1,260725100.0,4,0
10.95,0.390205833577212,0.6034791506943876,1069077200.04,3,1,417160160.0,4,0
13.49,0.1166666666666666,0.3163033932637881,1564350600.0,2,1,182507570.0,3,0
16.89,0.04,0.3307237235796184,1303625500.0,2,1,52145020.0,2,1
17.58,0.1666666666666666,0.2394855787576748,2346525900.0,2,1,391087650.0,1,0
15.23,0.0211267605633802,0.192502611814513,1851148210.0,3,0,39108765.0,4,0
10.59,0.1333333333333333,0.3328417504127602,312870120.0,2,1,41716016.0,4,0
5.99,0.2,0.4974926260484884,912537850.0,2,1,182507570.0,0,0
15.83,0.3478260869565217,0.4995792244015768,1799003190.0,2,1,625740240.0,3,1
7.29,0.0466666666666666,0.1269996347640312,3910876500.0,3,1,182507570.0,2,0
12.69,0.0666666666666666,0.1769752198279802,1564350600.0,3,1,104290040.0,1,0
7.14,0.0263157894736842,0.1993143784567405,5944532280.0,3,1,156435060.0,1,0
5.42,0.1282051282051282,0.3527652172198769,1220193468.0,3,1,156435060.0,5,1
10.99,0.3254310344827586,0.4912516119620579,1814646696.0,2,1,590542351.5,4,1
13.16,0.1,0.3460584660114219,3910876500.0,3,0,391087650.0,3,0
11.11,0.2135135135135135,0.4558131081212675,964682870.0,2,1,205972829.0,2,0
5.42,0.0833333333333333,0.2514033848242882,938610360.0,2,1,78217530.0,2,0
10.99,0.0314583333333333,0.2568952143491523,3128701200.0,3,1,98423725.25,2,0
14.65,0.2159730033745781,0.4144146395008007,2317846139.0,3,1,500592191.9999999,5,0
13.99,0.2031376961060066,0.3171372606219599,3337072699.92,3,0,677885260.0,5,0
6.54,0.2722222222222222,0.5676008779672039,1173262950.0,3,1,319388247.5,5,0
6.99,0.2444444444444444,0.3578555557913948,2346525900.0,3,1,573595220.0,0,0
6.62,0.3171428571428571,0.3858036872363311,912537850.0,2,1,289404861.0,2,1
11.71,0.075,0.1350865425276313,1042900400.0,3,1,78217530.0,3,0
10.0,0.3392857142857143,0.5024303515557283,365015140.0,2,1,123844422.5,1,1
12.18,0.1851851851851851,0.284194668199417,703957770.0,3,1,130362550.0,3,0
13.92,0.1076923076923077,0.1798107421349466,1694713150.0,1,0,182507570.0,5,0
14.79,0.1428571428571428,0.2369154056743182,1825075700.0,3,0,260725100.0,5,0
11.36,0.1388888888888889,0.4369016420190876,469305180.0,1,1,65181274.99999999,0,0
20.25,0.294811320754717,0.3759991837199793,1326569308.8,2,0,391087650.0,0,0
18.99,0.3221372734301176,0.4524472877611444,1821060533.46,2,0,586631475.0,2,1
8.9,0.1543209876543209,0.2256529252792257,844749324.0,2,1,130362550.0,5,0
6.62,0.1466666666666666,0.2807319313990793,2346525900.0,3,1,344157132.0,4,0
12.99,0.1488095238095238,0.4158556376317201,657027252.0,2,0,97771912.5,0,0
7.14,0.1166666666666666,0.3053477324090028,1564350600.0,3,1,182507570.0,5,0
6.17,0.0847457627118644,0.2049804626583047,1538278090.0,1,1,130362550.0,5,0
10.99,0.0852941176470588,0.1835667435046178,443232670.0,2,1,37805139.5,2,0
13.11,0.157736999842263,0.277936151181463,1487619203.07,2,1,234652590.0,4,0
11.86,0.1875,0.4811083490150631,834320320.0,3,1,156435060.0,3,0
6.92,0.2446868008948546,0.5429930716788378,745882366.0799999,2,1,182507570.0,5,0
7.49,0.1794871794871795,0.4213872836305545,1016827890.0,3,1,182507570.0,3,1
7.9,0.0695652173913043,0.1435604100187381,1499169325.0,3,1,104290040.0,4,0
12.73,0.25002500250025,0.3899561981995734,1042796109.96,3,1,260725100.0,5,0
12.42,0.1923076923076923,0.3218694244739727,1626924624.0,2,1,312870120.0,5,0
11.86,0.087719298245614,0.3790322729643065,1486133070.0,1,1,130362550.0,5,0
11.12,0.0584615384615384,0.21677453241281,1694713150.0,3,1,99075538.0,5,0
7.51,0.0714285714285714,0.2384823659364136,1095045420.0,1,1,78217530.0,5,0
10.99,0.2425498543580551,0.4689436686635915,1163616121.3,1,1,282234920.75,4,0
12.53,0.0523560209424083,0.3330759262270569,4979849410.0,3,1,260725100.0,5,0
7.51,0.0458043239281788,0.1856770547196944,3415290229.92,3,1,156435060.0,5,0
13.61,0.0701030927835051,0.2206871903676714,2529033470.0,3,0,177293068.0,1,0
14.96,0.0969696969696969,0.3339652647931184,1720785660.0,2,1,166864064.0,4,1
7.9,0.0750680304025523,0.3562830652141284,1389273695.35,2,1,104290040.0,2,0
12.87,0.25,0.3652250090716692,1564350600.0,3,1,391087650.0,3,0
9.25,0.2,0.4055078754728689,1303625500.0,2,1,260725100.0,3,0
7.88,0.2708333333333333,0.3248076220404051,1251480480.0,2,1,338942630.0,1,1
10.99,0.25,0.3248581144978644,625740240.0,3,1,156435060.0,1,0
14.42,0.2824074074074074,0.473368377016475,1407915540.0,3,0,397605777.5,5,1
11.11,0.2969403268719118,0.4551408093280779,1097548380.96,2,1,325906375.0,0,0
13.16,0.2428571428571428,0.4215864154423093,1095045420.0,2,1,265939602.0,0,0
15.27,0.0483870967741935,0.1047617523180376,1939794744.0,2,1,93861036.0,4,0
10.99,0.2,0.4244883415175385,469305180.0,2,1,93861036.0,0,1
11.49,0.0761904761904762,0.2110700020899352,3285136260.0,3,1,250296096.0,4,0
8.0,0.1111111111111111,0.4042870425739991,2346525900.0,1,1,260725100.0,1,0
10.99,0.24,0.4453664512757687,1303625500.0,3,1,312870120.0,2,0
7.88,0.1723300970873786,0.3061218369949156,1074187412.0,2,1,185114821.0,5,0
10.75,0.0857191839533687,0.201794990897356,1824971409.96,3,1,156435060.0,1,0
10.75,0.081081081081081,0.2330409594876798,964682870.0,2,1,78217530.0,2,1
10.99,0.1085271317829457,0.3331463720387466,1681676895.0,3,1,182507570.0,5,0
10.99,0.3,0.571920348405252,521450199.9999999,2,1,156435060.0,2,0
6.03,0.1212121212121212,0.2299529312965746,2581178490.0,3,1,312870120.0,3,0
7.66,0.1125,0.3480584228302648,1042900400.0,2,1,117326295.0,2,0
13.16,0.26,0.3713562597056345,1303625500.0,2,0,338942630.0,4,0
13.49,0.1483333333333333,0.3718089511910138,1955438250.0,3,1,290056673.75,0,0
7.88,0.1666666666666666,0.3660672845825073,938610360.0,3,1,156435060.0,0,0
10.99,0.0779220779220779,0.14236961413258,1003791635.0,2,1,78217530.0,5,0
5.99,0.0399752153664727,0.1310887838839273,1304433747.81,3,1,52145020.0,0,0
15.96,0.1073825503355704,0.3676419168974529,1942401995.0,3,1,208580080.0,4,0
10.99,0.2341463414634146,0.5159080548005774,1068972910.0,2,1,250296096.0,4,0
10.62,0.3333333333333333,0.3921332580771238,312870120.0,2,1,104290040.0,5,1
13.22,0.2222222222222222,0.3450194974351652,2346525900.0,2,0,521450199.9999999,0,0
7.14,0.2389435282572056,0.3407407622311496,1222096761.23,3,1,292012112.0,0,0
9.91,0.1923076923076923,0.3953909611189874,813462312.0,2,1,156435060.0,5,0
10.99,0.2028985507246377,0.2794656032016288,1799003190.0,2,0,365015140.0,1,1
10.99,0.1058823529411764,0.3079092151356269,1772930680.0,2,1,187722072.0,0,0
10.37,0.0266666666666666,0.0954287968399901,3910876500.0,3,1,104290040.0,3,0
13.87,0.1123595505617977,0.1755688918108245,1160226695.0,1,0,130362550.0,2,0
16.07,0.20390625,0.3149150247862452,834320320.0,2,0,170123127.75,0,1
14.96,0.2485583615032809,0.3478275351937158,2622373055.8,2,0,651812750.0,3,1
7.29,0.1038461538461538,0.3799206268064192,2033655780.0,2,1,211187331.0,5,0
17.27,0.5181818181818182,0.7747418670038685,1147190440.0,3,1,594453228.0,3,1
9.99,0.0743243243243243,0.1275157122172518,964682870.0,2,1,71699402.5,5,0
13.47,0.0774493352265393,0.2303376045196371,807934939.88,2,0,62574023.99999999,3,0
16.89,0.3,0.574147380975109,782175300.0,2,1,234652590.0,3,1
10.99,0.2368421052631578,0.5238223154779909,1981510760.0,1,1,469305180.0,2,0
7.88,0.249661174120836,0.4346710300290282,731021035.38,2,1,182507570.0,3,0
7.51,0.1321428571428571,0.2249859784061485,1825075700.0,3,1,241170717.5,0,0
12.68,0.2,0.3747393281514161,312870120.0,2,1,62574023.99999999,5,1
12.53,0.1333333333333333,0.1893574309429652,1173262950.0,2,1,156435060.0,3,0
13.79,0.1999840012798976,0.4718900433148715,1303729790.04,2,0,260725100.0,4,0
12.21,0.2091836734693877,0.2593699882482977,766531794.0,2,1,160345936.5,4,0
13.8,0.25,0.3824315696723499,521450199.9999999,2,1,130362550.0,5,0
12.42,0.3608247422680412,0.5583448077366241,1264516735.0,2,1,456268925.0,4,1
15.27,0.1,0.3452722524528181,1564350600.0,3,0,156435060.0,4,1
16.45,0.1488095238095238,0.3701644544740633,4380181680.0,3,1,651812750.0,0,1
9.25,0.452658540893835,0.5628618714220266,1180771832.88,3,1,534486454.9999999,3,0
7.66,0.34375,0.6336056731267179,834320320.0,2,1,286797610.0,3,1
10.59,0.2083333333333333,0.3343878742185132,625740240.0,2,1,130362550.0,3,0
5.79,0.1909090909090909,0.3834311463336012,1433988050.0,3,1,273761355.0,3,0
12.09,0.1061497326203208,0.2003310744838416,2437779685.0,2,0,258769661.75,2,0
14.67,0.1411764705882353,0.3799425993441145,1329698010.0,2,1,187722072.0,3,1
7.51,0.2222222222222222,0.3483011790288272,938610360.0,2,1,208580080.0,2,0
10.25,0.1059681247880637,0.1811958877537606,1230205311.84,2,1,130362550.0,3,0
14.09,0.0545404963185165,0.2093219039532029,1147294730.04,2,0,62574023.99999999,2,0
10.65,0.1846153846153846,0.3440066237556136,677885260.0,2,1,125148048.0,0,0
5.99,0.1666666666666666,0.392911708706086,938610360.0,2,1,156435060.0,2,0
8.9,0.1666666666666666,0.2864521278911121,938610360.0,2,1,156435060.0,3,0
7.88,0.36,0.4854294995285608,1303625500.0,3,1,469305180.0,3,0
10.99,0.3238095238095238,0.4630971348095446,1368806775.0,2,1,443232670.0,1,1
11.99,0.0568720379146919,0.1410597500078717,2750649805.0,2,1,156435060.0,2,0
10.99,0.132749236691889,0.2759619178506206,2160446396.13,2,1,286797610.0,4,0
11.36,0.2666666666666666,0.4182641895563476,2346525900.0,3,1,625740240.0,4,0
12.72,0.1154479578392621,0.2665803270505873,3957807018.0,3,0,456920737.75,1,0
7.88,0.1156976744186046,0.2307537670318021,2242235860.0,2,1,259421474.5,4,0
11.58,0.2366863905325443,0.3541525249626744,1762501676.0,2,1,417160160.0,0,0
11.97,0.0390625,0.1353514021177135,3003553152.0,3,0,117326295.0,3,0
10.99,0.1166666666666666,0.1831946321954258,1564350600.0,3,1,182507570.0,4,0
7.49,0.1953125,0.3892058930423994,800947507.1999999,3,1,156435060.0,4,0
10.99,0.0877654906090925,0.2598547034505186,1188280715.76,2,1,104290040.0,4,0
10.99,0.3594536304816678,0.5463532983533238,1450674456.4,3,1,521450199.9999999,5,0
6.99,0.0625,0.1392730000167986,2085800800.0,3,1,130362550.0,1,0
8.0,0.1028571428571428,0.1830153584896632,912537850.0,3,1,93861036.0,0,0
10.74,0.2258064516129032,0.3074745240689008,2424743430.0,3,1,547522710.0,4,0
11.11,0.2576489533011272,0.5253400838543945,2023878588.75,2,1,521450199.9999999,3,0
